ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
7125002,HR532853,09/11/2009 06:00:00 AM,042XX S MOZART ST,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,false,false,0912,009,14,58,14,1158069,1876378,2009,02/28/2018 03:56:25 PM,41.816527835,-87.695682551,"(41.816527835, -87.695682551)"
7125003,HR534472,09/13/2009 07:00:00 AM,017XX N LATROBE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENTIAL YARD (FRONT/BACK),false,true,2532,025,37,25,08B,1141124,1911151,2009,02/28/2018 03:56:25 PM,41.912277855,-87.75698533,"(41.912277855, -87.75698533)"
7125004,HR522650,09/05/2009 03:00:00 PM,022XX S TROY ST,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,false,false,1033,010,24,30,14,1155705,1888995,2009,02/28/2018 03:56:25 PM,41.851198236,-87.70401525,"(41.851198236, -87.70401525)"
7125005,HR518145,09/03/2009 03:30:00 PM,044XX W MONROE ST,2095,NARCOTICS,ATTEMPT POSSESSION NARCOTICS,SIDEWALK,true,false,1113,011,28,26,18,1146904,1899296,2009,02/28/2018 03:56:25 PM,41.879637902,-87.736054156,"(41.879637902, -87.736054156)"
7125006,HR523485,09/06/2009 10:40:00 PM,026XX S ST LOUIS AVE,0560,ASSAULT,SIMPLE,RESIDENCE,false,false,1032,010,22,30,08A,1153462,1886170,2009,02/28/2018 03:56:25 PM,41.84349091,-87.712322591,"(41.84349091, -87.712322591)"
7125007,HR527959,08/11/2009 06:00:00 PM,064XX S LAVERGNE AVE,0820,THEFT,$500 AND UNDER,SIDEWALK,false,false,0813,008,13,64,06,1144165,1861351,2009,02/28/2018 03:56:25 PM,41.775563119,-87.747062287,"(41.775563119, -87.747062287)"
7125009,HR533135,09/11/2009 11:00:00 PM,051XX S GREENWOOD AVE,0610,BURGLARY,FORCIBLE ENTRY,OTHER,false,false,2124,002,4,41,05,1184255,1871175,2009,02/28/2018 03:56:25 PM,41.801677029,-87.599789846,"(41.801677029, -87.599789846)"
7125010,HR533290,09/12/2009 01:45:00 PM,020XX S WENTWORTH AVE,0810,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),false,false,2111,009,25,34,06,1175356,1890576,2009,02/28/2018 03:56:25 PM,41.855118781,-87.631844657,"(41.855118781, -87.631844657)"
7125011,HR534285,09/13/2009 03:50:00 AM,016XX W GRAND AVE,2093,NARCOTICS,FOUND SUSPECT NARCOTICS,SIDEWALK,true,false,1324,012,26,24,26,1165555,1903565,2009,02/28/2018 03:56:25 PM,41.890975772,-87.667448716,"(41.890975772, -87.667448716)"
7125012,HR517868,09/03/2009 02:10:00 PM,044XX W MONROE ST,2095,NARCOTICS,ATTEMPT POSSESSION NARCOTICS,STREET,true,false,1113,011,28,26,18,1146904,1899296,2009,02/28/2018 03:56:25 PM,41.879637902,-87.736054156,"(41.879637902, -87.736054156)"
7125013,HR533773,09/12/2009 06:30:00 PM,028XX W BERWYN AVE,0460,BATTERY,SIMPLE,RESIDENCE PORCH/HALLWAY,false,false,2011,020,40,4,08B,1156415,1935077,2009,02/28/2018 03:56:25 PM,41.977636705,-87.700160753,"(41.977636705, -87.700160753)"
4702450,HM307036,04/22/2006 09:07:04 PM,059XX W MADISON ST,1330,CRIMINAL TRESPASS,TO LAND,SMALL RETAIL STORE,true,false,1513,015,29,25,26,1136634,1899396,2006,02/28/2018 03:56:25 PM,41.880102253,-87.773762272,"(41.880102253, -87.773762272)"
4702453,HM307549,04/22/2006 10:30:00 PM,059XX W GUNNISON ST,0820,THEFT,$500 AND UNDER,APARTMENT,false,false,1622,016,45,11,06,1135701,1931629,2006,02/28/2018 03:56:25 PM,41.96856995,-87.77641951,"(41.96856995, -87.77641951)"
7125014,HR517881,09/03/2009 03:20:00 PM,044XX W MONROE ST,2095,NARCOTICS,ATTEMPT POSSESSION NARCOTICS,SIDEWALK,true,false,1113,011,28,26,18,1146904,1899296,2009,02/28/2018 03:56:25 PM,41.879637902,-87.736054156,"(41.879637902, -87.736054156)"
7125015,HR520135,08/26/2009 05:00:00 PM,028XX S CHRISTIANA AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,false,false,1032,010,22,30,26,1154495,1884891,2009,02/28/2018 03:56:25 PM,41.83996062,-87.708565824,"(41.83996062, -87.708565824)"
7125016,HR534508,09/13/2009 02:00:00 AM,024XX N LINCOLN AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,false,true,1933,019,43,7,08B,1170420,1916281,2009,02/28/2018 03:56:25 PM,41.925764201,-87.649209628,"(41.925764201, -87.649209628)"
7125017,HR534542,09/13/2009 10:00:00 AM,019XX W 47TH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,false,true,0915,009,20,61,08B,1163997,1873503,2009,02/28/2018 03:56:25 PM,41.808515731,-87.674018105,"(41.808515731, -87.674018105)"
7125018,HR534521,09/11/2009 10:00:00 PM,065XX S LOWE AVE,0620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,false,false,0723,007,20,68,05,1173163,1861505,2009,02/28/2018 03:56:25 PM,41.775394055,-87.640753876,"(41.775394055, -87.640753876)"
7125019,HR533683,09/12/2009 05:50:00 PM,027XX W PETERSON AVE,502P,OTHER OFFENSE,FALSE/STOLEN/ALTERED TRP,STREET,false,false,2011,020,40,2,26,1156817,1939749,2009,02/28/2018 03:56:25 PM,41.990448731,-87.698555067,"(41.990448731, -87.698555067)"
7125020,HR534547,09/11/2009 04:00:00 PM,067XX S THROOP ST,0820,THEFT,$500 AND UNDER,STREET,false,false,0724,007,17,67,06,1168819,1860082,2009,02/28/2018 03:56:25 PM,41.771584062,-87.656719499,"(41.771584062, -87.656719499)"
7125021,HR517878,09/03/2009 03:15:00 PM,044XX W MONROE ST,2095,NARCOTICS,ATTEMPT POSSESSION NARCOTICS,SIDEWALK,true,false,1113,011,28,26,18,1146904,1899296,2009,02/28/2018 03:56:25 PM,41.879637902,-87.736054156,"(41.879637902, -87.736054156)"
7125022,HR534517,09/13/2009 04:00:00 AM,058XX N NAPOLEON AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,1611,016,41,10,08B,1132443,1938698,2009,02/28/2018 03:56:25 PM,41.988025441,-87.788233854,"(41.988025441, -87.788233854)"
7125023,HR534569,09/13/2009 02:00:00 AM,041XX W GEORGE ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,2523,025,31,21,14,1148294,1918967,2009,02/28/2018 03:56:25 PM,41.933590455,-87.730442572,"(41.933590455, -87.730442572)"
7125024,HR534571,09/13/2009 10:30:00 AM,112XX S CHURCH ST,1365,CRIMINAL TRESPASS,TO RESIDENCE,RESIDENCE PORCH/HALLWAY,false,false,2212,022,19,75,26,1166445,1830307,2009,02/28/2018 03:56:25 PM,41.689927893,-87.666267675,"(41.689927893, -87.666267675)"
7125026,HR532095,09/11/2009 08:40:00 PM,102XX S CALUMET AVE,0560,ASSAULT,SIMPLE,BARBERSHOP,false,false,0511,005,9,49,08A,1180389,1837077,2009,02/28/2018 03:56:25 PM,41.708198048,-87.615011894,"(41.708198048, -87.615011894)"
7125027,HR532484,09/12/2009 12:30:00 AM,010XX N FRANCISCO AVE,2093,NARCOTICS,FOUND SUSPECT NARCOTICS,HOSPITAL BUILDING/GROUNDS,true,false,1311,012,26,24,26,1156861,1906972,2009,02/28/2018 03:56:25 PM,41.900505589,-87.699285044,"(41.900505589, -87.699285044)"
7125029,HR522238,09/06/2009 02:18:39 AM,025XX S AVERS AVE,0460,BATTERY,SIMPLE,ALLEY,false,false,1013,010,22,30,08B,1151116,1886808,2009,02/28/2018 03:56:25 PM,41.845287889,-87.720915275,"(41.845287889, -87.720915275)"
7125031,HR518141,09/03/2009 03:25:00 PM,044XX W MONROE ST,2095,NARCOTICS,ATTEMPT POSSESSION NARCOTICS,SIDEWALK,true,false,1113,011,28,26,18,1146904,1899296,2009,02/28/2018 03:56:25 PM,41.879637902,-87.736054156,"(41.879637902, -87.736054156)"
7125032,HR533223,09/12/2009 01:29:00 PM,033XX W MONTROSE AVE,0860,THEFT,RETAIL THEFT,DRUG STORE,false,false,1724,017,33,16,06,1153151,1929040,2009,02/28/2018 03:56:25 PM,41.961136383,-87.712325027,"(41.961136383, -87.712325027)"
7125034,HR534550,09/12/2009 09:00:00 PM,105XX S GREEN ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,2233,022,34,73,14,1172512,1835022,2009,02/28/2018 03:56:25 PM,41.702735512,-87.643918088,"(41.702735512, -87.643918088)"
7125035,HR534584,09/13/2009 10:46:00 AM,105XX S EWING AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,STREET,true,true,0432,004,10,52,26,1202173,1835717,2009,02/28/2018 03:56:25 PM,41.703939752,-87.535285411,"(41.703939752, -87.535285411)"
7125036,HR534549,09/12/2009 10:30:00 PM,018XX N ORCHARD ST,0820,THEFT,$500 AND UNDER,STREET,false,false,1813,018,43,7,06,1171332,1912210,2009,02/28/2018 03:56:25 PM,41.914573164,-87.645978409,"(41.914573164, -87.645978409)"
7125037,HR518144,09/03/2009 03:20:00 PM,044XX W MONROE ST,2095,NARCOTICS,ATTEMPT POSSESSION NARCOTICS,SIDEWALK,true,false,1113,011,28,26,18,1146904,1899296,2009,02/28/2018 03:56:25 PM,41.879637902,-87.736054156,"(41.879637902, -87.736054156)"
7125039,HR534532,09/12/2009 09:00:00 PM,059XX W WAVELAND AVE,1305,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,RESIDENCE-GARAGE,false,false,1633,016,38,15,14,1136206,1923995,2009,02/28/2018 03:56:25 PM,41.947612485,-87.774745588,"(41.947612485, -87.774745588)"
7125040,HR534540,09/11/2009 12:00:00 AM,050XX S ARCHER AVE,1305,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,COMMERCIAL / BUSINESS OFFICE,false,false,0815,008,14,57,14,1149688,1870734,2009,02/28/2018 03:56:25 PM,41.801206426,-87.726572511,"(41.801206426, -87.726572511)"
7125041,HR534560,09/12/2009 10:00:00 PM,045XX S ST LAWRENCE AVE,0820,THEFT,$500 AND UNDER,STREET,false,false,0222,002,3,38,06,1181021,1875110,2009,02/28/2018 03:56:25 PM,41.812550118,-87.611528834,"(41.812550118, -87.611528834)"
7125042,HR522173,09/06/2009 01:30:00 AM,018XX S KARLOV AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1012,010,24,29,14,1149354,1890730,2009,02/28/2018 03:56:25 PM,41.856084649,-87.727280091,"(41.856084649, -87.727280091)"
7125043,HR529824,09/10/2009 04:00:00 PM,047XX W IRVING PARK RD,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,true,false,1722,017,45,15,06,1143937,1926169,2009,02/28/2018 03:56:25 PM,41.953436358,-87.746273229,"(41.953436358, -87.746273229)"
7125045,HR518146,09/03/2009 03:40:00 PM,044XX W MONROE ST,2095,NARCOTICS,ATTEMPT POSSESSION NARCOTICS,SIDEWALK,true,false,1113,011,28,26,18,1146904,1899296,2009,02/28/2018 03:56:25 PM,41.879637902,-87.736054156,"(41.879637902, -87.736054156)"
7125046,HR534497,09/09/2009 08:00:00 PM,019XX S SPAULDING AVE,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,RESIDENCE,false,true,1024,010,24,29,26,1154671,1890254,2009,02/28/2018 03:56:25 PM,41.854673808,-87.70777662,"(41.854673808, -87.70777662)"
7125047,HR534506,09/13/2009 12:00:00 AM,0000X E 102ND PL,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,0511,005,9,49,14,1178579,1837027,2009,02/28/2018 03:56:25 PM,41.708102083,-87.62164169,"(41.708102083, -87.62164169)"
7125048,HR534522,09/13/2009 09:45:00 AM,048XX S DREXEL BLVD,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,false,2124,002,4,39,08B,1183133,1873130,2009,02/28/2018 03:56:25 PM,41.807067906,-87.603843747,"(41.807067906, -87.603843747)"
7125049,HR534500,09/12/2009 09:00:00 PM,086XX S PHILLIPS AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0423,004,7,46,07,1193997,1848129,2009,02/28/2018 03:56:25 PM,41.738203469,-87.56481807,"(41.738203469, -87.56481807)"
7125050,HR533155,09/11/2009 04:30:00 PM,011XX W WEBSTER AVE,0820,THEFT,$500 AND UNDER,STREET,false,false,1811,018,32,7,06,1168176,1914773,2009,02/28/2018 03:56:25 PM,41.921675001,-87.657498828,"(41.921675001, -87.657498828)"
7125051,HR532879,09/12/2009 09:33:00 AM,001XX W ADAMS ST,0890,THEFT,FROM BUILDING,HOTEL/MOTEL,false,false,0112,001,42,32,06,1175421,1899429,2009,02/28/2018 03:56:25 PM,41.879410537,-87.631340358,"(41.879410537, -87.631340358)"
7125052,HR532813,09/11/2009 10:00:00 PM,053XX N BERNARD ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE-GARAGE,false,false,1712,017,39,13,14,1152425,1935326,2009,02/28/2018 03:56:25 PM,41.978399968,-87.71482736,"(41.978399968, -87.71482736)"
7125053,HR533946,09/12/2009 10:25:00 PM,115XX S ABERDEEN ST,0560,ASSAULT,SIMPLE,STREET,false,false,0524,005,34,53,08A,1171064,1828228,2009,02/28/2018 03:56:25 PM,41.684123381,-87.649417826,"(41.684123381, -87.649417826)"
7125054,HR534511,09/12/2009 10:00:00 PM,014XX S CANAL ST,0890,THEFT,FROM BUILDING,OTHER,false,false,0131,001,2,28,06,1173362,1893147,2009,02/28/2018 03:56:25 PM,41.862218265,-87.639087164,"(41.862218265, -87.639087164)"
7125055,HR534526,09/12/2009 11:30:00 PM,088XX S BLACKSTONE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,0412,004,8,48,14,1187660,1846748,2009,02/28/2018 03:56:25 PM,41.734566806,-87.588078797,"(41.734566806, -87.588078797)"
7125058,HR534536,09/13/2009 10:00:00 AM,063XX S KEDZIE AVE,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,true,false,0823,008,15,66,06,1156143,1862448,2009,02/28/2018 03:56:25 PM,41.778340981,-87.703122242,"(41.778340981, -87.703122242)"
7125059,HR518147,09/03/2009 03:35:00 PM,044XX W MONROE ST,2095,NARCOTICS,ATTEMPT POSSESSION NARCOTICS,SIDEWALK,true,false,1113,011,28,26,18,1146904,1899296,2009,02/28/2018 03:56:25 PM,41.879637902,-87.736054156,"(41.879637902, -87.736054156)"
7125060,HR523855,09/07/2009 07:00:00 AM,028XX W 21ST ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,false,1023,010,12,30,08B,1157607,1889932,2009,02/28/2018 03:56:25 PM,41.853731004,-87.697008971,"(41.853731004, -87.697008971)"
7125061,HR532833,09/12/2009 09:23:39 AM,058XX N CHRISTIANA AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,1711,017,39,13,08B,1152988,1938599,2009,02/28/2018 03:56:25 PM,41.987370087,-87.712669681,"(41.987370087, -87.712669681)"
7125062,HR532913,09/03/2009 12:00:00 PM,083XX S STATE ST,1152,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,RESIDENCE,false,false,0632,006,6,44,11,1177746,1849674,2009,02/28/2018 03:56:25 PM,41.742825941,-87.624310695,"(41.742825941, -87.624310695)"
7125064,HR534609,09/12/2009 11:00:00 PM,041XX N HARDING AVE,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE-GARAGE,false,false,1723,017,39,16,05,1149318,1927231,2009,02/28/2018 03:56:25 PM,41.956247715,-87.726464373,"(41.956247715, -87.726464373)"
7125065,HR532818,09/11/2009 08:00:00 AM,055XX W BLOOMINGDALE AVE,0810,THEFT,OVER $500,STREET,false,false,2532,025,37,25,06,1138978,1911414,2009,02/28/2018 03:56:25 PM,41.913038858,-87.764862856,"(41.913038858, -87.764862856)"
7125066,HR534481,09/13/2009 02:00:00 AM,063XX S BELL AVE,0320,ROBBERY,STRONGARM - NO WEAPON,STREET,false,false,0825,008,15,66,03,1162492,1862625,2009,02/28/2018 03:56:25 PM,41.778696653,-87.679841413,"(41.778696653, -87.679841413)"
7125068,HR534498,09/10/2009 03:00:00 PM,100XX W OHARE ST,0810,THEFT,OVER $500,STREET,false,false,1651,016,41,76,06,1100658,1934241,2009,02/28/2018 03:56:25 PM,41.976290414,-87.905227221,"(41.976290414, -87.905227221)"
7125069,HR533597,09/12/2009 04:45:00 PM,059XX N LINCOLN AVE,1121,DECEPTIVE PRACTICE,COUNTERFEITING DOCUMENT,STREET,true,false,2011,020,40,2,10,1155125,1939154,2009,02/28/2018 03:56:25 PM,41.988850268,-87.704794695,"(41.988850268, -87.704794695)"
7125070,HR525521,09/08/2009 09:50:00 AM,051XX S KOSTNER AVE,0810,THEFT,OVER $500,RESIDENCE,false,false,0815,008,23,57,06,1147902,1870064,2009,02/28/2018 03:56:25 PM,41.799402253,-87.733139658,"(41.799402253, -87.733139658)"
7125071,HR523918,09/07/2009 08:50:00 AM,012XX S SPAULDING AVE,0560,ASSAULT,SIMPLE,RESIDENCE,false,false,1022,010,24,29,08A,1154561,1894188,2009,02/28/2018 03:56:25 PM,41.865471342,-87.708075212,"(41.865471342, -87.708075212)"
7125074,HR534510,09/13/2009 01:00:00 AM,039XX W 56TH PL,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0822,008,13,62,07,1151168,1866849,2009,02/28/2018 03:56:25 PM,41.790516609,-87.721246204,"(41.790516609, -87.721246204)"
7125076,HR534564,09/12/2009 10:00:00 PM,013XX N LOCKWOOD AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,2532,025,37,25,07,1140785,1908274,2009,02/28/2018 03:56:25 PM,41.904389284,-87.758301596,"(41.904389284, -87.758301596)"
7125077,HR534592,09/13/2009 10:45:00 AM,017XX N DAMEN AVE,0560,ASSAULT,SIMPLE,STREET,false,false,1434,014,32,24,08A,1162753,1911476,2009,02/28/2018 03:56:25 PM,41.91274336,-87.677516951,"(41.91274336, -87.677516951)"
7125082,HR534599,09/13/2009 01:00:00 AM,069XX N ODELL AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1611,016,41,9,14,1126215,1945743,2009,02/28/2018 03:56:25 PM,42.007464079,-87.810983343,"(42.007464079, -87.810983343)"
7125083,HR524980,09/07/2009 10:30:00 PM,030XX S DRAKE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,false,1032,010,22,30,08B,1153185,1884117,2009,02/28/2018 03:56:25 PM,41.837862715,-87.713393508,"(41.837862715, -87.713393508)"
7125084,HR534525,09/12/2009 11:00:00 PM,058XX W 64TH PL,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE-GARAGE,false,false,0812,008,13,64,14,1138534,1861185,2009,02/28/2018 03:56:25 PM,41.775211072,-87.767709346,"(41.775211072, -87.767709346)"
7125087,HR534572,09/11/2009 11:15:00 AM,117XX S MORGAN ST,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,false,false,0524,005,34,53,26,1171771,1826927,2009,02/28/2018 03:56:25 PM,41.680537793,-87.646867664,"(41.680537793, -87.646867664)"
7125090,HR534545,09/13/2009 10:07:00 AM,053XX S PAULINA ST,0460,BATTERY,SIMPLE,STREET,true,false,0932,009,16,61,08B,1165915,1869385,2009,02/28/2018 03:56:25 PM,41.797174865,-87.667100376,"(41.797174865, -87.667100376)"
7125091,HR534512,09/12/2009 10:30:00 PM,005XX W 46TH ST,0810,THEFT,OVER $500,RESIDENCE PORCH/HALLWAY,false,false,0935,009,11,61,06,1173558,1874416,2009,02/28/2018 03:56:25 PM,41.810814465,-87.638923548,"(41.810814465, -87.638923548)"
7125092,HR534610,09/11/2009 09:30:00 PM,107XX S MICHIGAN AVE,0880,THEFT,PURSE-SNATCHING,STREET,false,false,0513,005,9,49,06,1178802,1833876,2009,02/28/2018 03:56:25 PM,41.699450245,-87.620920514,"(41.699450245, -87.620920514)"
7125093,HR534581,09/13/2009 01:30:00 AM,008XX W BRADLEY PL,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,2324,019,46,6,14,1170058,1925149,2009,02/28/2018 03:56:25 PM,41.95010629,-87.650280154,"(41.95010629, -87.650280154)"
7125094,HR534636,09/13/2009 01:00:00 AM,002XX W CHICAGO AVE,0890,THEFT,FROM BUILDING,OTHER,false,false,1823,018,27,8,06,1174447,1905681,2009,02/28/2018 03:56:25 PM,41.896588192,-87.634729801,"(41.896588192, -87.634729801)"
7125095,HR534613,09/13/2009 10:39:00 AM,063XX S TALMAN AVE,0810,THEFT,OVER $500,STREET,false,false,0825,008,15,66,06,1159799,1862485,2009,02/28/2018 03:56:25 PM,41.778368208,-87.689718045,"(41.778368208, -87.689718045)"
7125096,HR534640,09/13/2009 02:30:00 AM,015XX N MILWAUKEE AVE,0820,THEFT,$500 AND UNDER,STREET,false,false,1424,014,1,24,06,1162987,1910434,2009,02/28/2018 03:56:25 PM,41.909879125,-87.676686601,"(41.909879125, -87.676686601)"
4702564,HM303376,04/21/2006 03:50:00 AM,001XX E 124TH ST,5002,OTHER OFFENSE,OTHER VEHICLE OFFENSE,DRIVEWAY - RESIDENTIAL,false,false,0532,005,9,53,26,1179207,1822766,2006,02/28/2018 03:56:25 PM,41.668953576,-87.619774525,"(41.668953576, -87.619774525)"
7125097,HR534575,09/13/2009 02:30:00 AM,066XX S HALSTED ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,0723,007,16,68,14,1172107,1861014,2009,02/28/2018 03:56:25 PM,41.774069965,-87.644639452,"(41.774069965, -87.644639452)"
7125099,HR534561,09/12/2009 10:30:00 PM,022XX N MONITOR AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,2515,025,37,19,14,1137025,1914321,2009,02/28/2018 03:56:25 PM,41.9210513,-87.771967935,"(41.9210513, -87.771967935)"
7125100,HR534625,09/13/2009 11:30:00 AM,057XX S LAFLIN ST,2024,NARCOTICS,POSS: HEROIN(WHITE),ALLEY,true,false,0713,007,16,67,18,1167317,1866702,2009,02/28/2018 03:56:25 PM,41.789782462,-87.66203589,"(41.789782462, -87.66203589)"
7125101,HR534494,09/13/2009 02:00:00 AM,012XX W 115TH ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,2234,022,34,75,07,1170307,1828522,2009,02/28/2018 03:56:25 PM,41.684946623,-87.652180462,"(41.684946623, -87.652180462)"
7125102,HR534567,09/13/2009 10:25:00 AM,013XX N PULASKI RD,1506,PROSTITUTION,SOLICIT ON PUBLIC WAY,STREET,true,false,2535,025,27,23,16,1149466,1908863,2009,02/28/2018 03:56:25 PM,41.905841448,-87.726398293,"(41.905841448, -87.726398293)"
7125104,HR534664,09/13/2009 01:30:00 AM,105XX S AVENUE J,0820,THEFT,$500 AND UNDER,VEHICLE NON-COMMERCIAL,false,false,0432,004,10,52,06,1202503,1835684,2009,02/28/2018 03:56:25 PM,41.7038408,-87.534078165,"(41.7038408, -87.534078165)"
7125105,HR534606,09/12/2009 07:00:00 PM,020XX N CICERO AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,VEHICLE NON-COMMERCIAL,false,false,2522,025,31,19,07,1144057,1913351,2009,02/28/2018 03:56:25 PM,41.918260297,-87.746154827,"(41.918260297, -87.746154827)"
7125106,HR534566,09/13/2009 10:20:00 AM,015XX N PULASKI RD,1506,PROSTITUTION,SOLICIT ON PUBLIC WAY,STREET,true,false,2535,025,30,23,16,1149438,1909844,2009,02/28/2018 03:56:25 PM,41.908533952,-87.726475653,"(41.908533952, -87.726475653)"
7125109,HR518155,09/03/2009 03:45:00 PM,044XX W MONROE ST,2095,NARCOTICS,ATTEMPT POSSESSION NARCOTICS,SIDEWALK,true,false,1113,011,28,26,18,1146904,1899296,2009,02/28/2018 03:56:25 PM,41.879637902,-87.736054156,"(41.879637902, -87.736054156)"
7125110,HR534538,09/13/2009 10:15:00 AM,110XX S MICHIGAN AVE,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,true,false,0513,005,9,49,06,1178803,1831679,2009,02/28/2018 03:56:25 PM,41.693421344,-87.620983384,"(41.693421344, -87.620983384)"
7125113,HR534557,09/13/2009 10:10:00 AM,039XX W FULLERTON AVE,0320,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,false,false,2524,025,30,22,03,1149551,1915660,2009,02/28/2018 03:56:25 PM,41.924491408,-87.725909221,"(41.924491408, -87.725909221)"
7125115,HR534676,09/12/2009 04:30:00 PM,020XX N LEAVITT ST,0810,THEFT,OVER $500,STREET,false,false,1432,014,32,22,06,1161357,1913936,2009,02/28/2018 03:56:25 PM,41.919522951,-87.682576931,"(41.919522951, -87.682576931)"
7125117,HR530710,09/10/2009 04:25:00 PM,004XX W 111TH ST,0610,BURGLARY,FORCIBLE ENTRY,OTHER,false,false,2233,022,34,49,05,1175504,1831304,2009,02/28/2018 03:56:25 PM,41.692466521,-87.633072858,"(41.692466521, -87.633072858)"
7125118,HR534699,09/11/2009 08:00:00 AM,045XX N ARTESIAN AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1911,019,47,4,14,1159219,1930127,2009,02/28/2018 03:56:25 PM,41.963996327,-87.689985781,"(41.963996327, -87.689985781)"
7125119,HR534634,09/13/2009 11:05:00 AM,082XX S MARSHFIELD AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,0614,006,18,71,08B,1166775,1850080,2009,02/28/2018 03:56:25 PM,41.744181086,-87.66449718,"(41.744181086, -87.66449718)"
7125120,HR517875,09/03/2009 03:00:00 PM,044XX W MONROE ST,2095,NARCOTICS,ATTEMPT POSSESSION NARCOTICS,STREET,true,false,1113,011,28,26,18,1146904,1899296,2009,02/28/2018 03:56:25 PM,41.879637902,-87.736054156,"(41.879637902, -87.736054156)"
7125122,HR534602,01/07/2009 10:00:00 AM,037XX W PIPPIN ST,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,false,false,0833,008,18,70,05,1152887,1853414,2009,02/28/2018 03:56:25 PM,41.753615095,-87.715297006,"(41.753615095, -87.715297006)"
7125124,HR534694,08/12/2009 11:30:00 PM,047XX W MONTANA ST,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE-GARAGE,false,false,2521,025,31,19,05,1144386,1915904,2009,02/28/2018 03:56:25 PM,41.925259799,-87.744881678,"(41.925259799, -87.744881678)"
7125125,HR534690,09/12/2009 10:00:00 AM,015XX N MILWAUKEE AVE,0870,THEFT,POCKET-PICKING,RESTAURANT,false,false,1424,014,1,24,06,1163024,1910403,2009,02/28/2018 03:56:25 PM,41.909793282,-87.67655155,"(41.909793282, -87.67655155)"
7125127,HR534605,09/13/2009 10:10:00 AM,086XX S ASHLAND AVE,1330,CRIMINAL TRESPASS,TO LAND,PARKING LOT/GARAGE(NON.RESID.),true,false,0614,006,18,71,26,1167180,1847402,2009,02/28/2018 03:56:25 PM,41.736823619,-87.663089637,"(41.736823619, -87.663089637)"
4702597,HM307738,04/23/2006 04:00:00 AM,029XX W NELSON ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,1411,014,33,21,14,1156302,1920196,2006,02/28/2018 03:56:25 PM,41.936804621,-87.700980131,"(41.936804621, -87.700980131)"
